epoch,step,gpu_memory_gb,timestamp
32,43,0.0,2026-01-12T10:20:27.469506
32,44,0.0,2026-01-12T10:20:27.470166
32,45,0.0,2026-01-12T10:20:27.470822
32,46,0.0,2026-01-12T10:20:27.471466
32,47,0.0,2026-01-12T10:20:27.472132
32,48,0.0,2026-01-12T10:20:27.472790
32,49,0.0,2026-01-12T10:20:27.473443
32,50,0.0,2026-01-12T10:20:27.474149
32,51,0.0,2026-01-12T10:20:27.474798
32,52,0.0,2026-01-12T10:20:27.475442
32,53,0.0,2026-01-12T10:20:27.476096
32,54,0.0,2026-01-12T10:20:27.476755
32,55,0.0,2026-01-12T10:20:27.477406
32,56,0.0,2026-01-12T10:20:27.478415
32,57,0.0,2026-01-12T10:20:27.479082
32,58,0.0,2026-01-12T10:20:27.479804
32,59,0.0,2026-01-12T10:20:27.480456
32,60,0.0,2026-01-12T10:20:27.481213
32,61,0.0,2026-01-12T10:20:27.481858
32,62,0.0,2026-01-12T10:20:27.482502
32,63,0.0,2026-01-12T10:20:27.483147
32,64,0.0,2026-01-12T10:20:27.483770
32,65,0.0,2026-01-12T10:20:27.484389
32,66,0.0,2026-01-12T10:20:27.485021
32,67,0.0,2026-01-12T10:20:27.485663
32,68,0.0,2026-01-12T10:20:27.486284
32,69,0.0,2026-01-12T10:20:27.486924
32,70,0.0,2026-01-12T10:20:27.487548
32,71,0.0,2026-01-12T10:20:27.488177
32,72,0.0,2026-01-12T10:20:27.488797
32,73,0.0,2026-01-12T10:20:27.489414
32,74,0.0,2026-01-12T10:20:27.490045
32,75,0.0,2026-01-12T10:20:27.490678
32,76,0.0,2026-01-12T10:20:27.491300
32,77,0.0,2026-01-12T10:20:27.492277
32,78,0.0,2026-01-12T10:20:27.492937
32,79,0.0,2026-01-12T10:20:27.493555
32,80,0.0,2026-01-12T10:20:27.494177
32,81,0.0,2026-01-12T10:20:27.494795
32,82,0.0,2026-01-12T10:20:27.495409
32,83,0.0,2026-01-12T10:20:27.496039
32,84,0.0,2026-01-12T10:20:27.496663
32,85,0.0,2026-01-12T10:20:27.497272
32,86,0.0,2026-01-12T10:20:27.497902
32,87,0.0,2026-01-12T10:20:27.501670
32,88,0.0,2026-01-12T10:20:27.502082
32,89,0.0,2026-01-12T10:20:27.502938
32,90,0.0,2026-01-12T10:20:27.504492
32,91,0.0,2026-01-12T10:20:27.504950
32,92,0.0,2026-01-12T10:20:27.505384
32,93,0.0,2026-01-12T10:20:27.506037
32,94,0.0,2026-01-12T10:20:27.507412
32,95,0.0,2026-01-12T10:20:27.508263
32,96,0.0,2026-01-12T10:20:27.509251
32,97,0.0,2026-01-12T10:20:27.510489
32,98,0.0,2026-01-12T10:20:27.512632
32,99,0.0,2026-01-12T10:20:27.513643
33,0,0.0,2026-01-12T10:20:27.514372
33,1,0.0,2026-01-12T10:20:27.514841
33,2,0.0,2026-01-12T10:20:27.515259
33,3,0.0,2026-01-12T10:20:27.515699
33,4,0.0,2026-01-12T10:20:27.517164
33,5,0.0,2026-01-12T10:20:27.517514
33,6,0.0,2026-01-12T10:20:27.517859
33,7,0.0,2026-01-12T10:20:27.518231
33,8,0.0,2026-01-12T10:20:27.518993
33,9,0.0,2026-01-12T10:20:27.519966
33,10,0.0,2026-01-12T10:20:27.520979
33,11,0.0,2026-01-12T10:20:27.521652
33,12,0.0,2026-01-12T10:20:27.522557
33,13,0.0,2026-01-12T10:20:27.527028
33,14,0.0,2026-01-12T10:20:27.527416
33,15,0.0,2026-01-12T10:20:27.527819
33,16,0.0,2026-01-12T10:20:27.528210
33,17,0.0,2026-01-12T10:20:27.528600
33,18,0.0,2026-01-12T10:20:27.529570
33,19,0.0,2026-01-12T10:20:27.532282
33,20,0.0,2026-01-12T10:20:27.533189
33,21,0.0,2026-01-12T10:20:27.534014
33,22,0.0,2026-01-12T10:20:27.534679
33,23,0.0,2026-01-12T10:20:27.535304
33,24,0.0,2026-01-12T10:20:27.535893
33,25,0.0,2026-01-12T10:20:27.536388
33,26,0.0,2026-01-12T10:20:27.536867
33,27,0.0,2026-01-12T10:20:27.537340
33,28,0.0,2026-01-12T10:20:27.537807
33,29,0.0,2026-01-12T10:20:27.538287
33,30,0.0,2026-01-12T10:20:27.538759
33,31,0.0,2026-01-12T10:20:27.539224
33,32,0.0,2026-01-12T10:20:27.539686
33,33,0.0,2026-01-12T10:20:27.540159
33,34,0.0,2026-01-12T10:20:27.540629
33,35,0.0,2026-01-12T10:20:27.541096
33,36,0.0,2026-01-12T10:20:27.541576
33,37,0.0,2026-01-12T10:20:27.542061
33,38,0.0,2026-01-12T10:20:27.542522
33,39,0.0,2026-01-12T10:20:27.542990
33,40,0.0,2026-01-12T10:20:27.543448
33,41,0.0,2026-01-12T10:20:27.543949
33,42,0.0,2026-01-12T10:20:27.544829
33,43,0.0,2026-01-12T10:20:27.545306
33,44,0.0,2026-01-12T10:20:27.545771
33,45,0.0,2026-01-12T10:20:27.546234
33,46,0.0,2026-01-12T10:20:27.546711
33,47,0.0,2026-01-12T10:20:27.547170
33,48,0.0,2026-01-12T10:20:27.547646
33,49,0.0,2026-01-12T10:20:27.548122
33,50,0.0,2026-01-12T10:20:27.548635
33,51,0.0,2026-01-12T10:20:27.549177
33,52,0.0,2026-01-12T10:20:27.549658
33,53,0.0,2026-01-12T10:20:27.550115
33,54,0.0,2026-01-12T10:20:27.550693
33,55,0.0,2026-01-12T10:20:27.551205
33,56,0.0,2026-01-12T10:20:27.551715
33,57,0.0,2026-01-12T10:20:27.552209
33,58,0.0,2026-01-12T10:20:27.552723
33,59,0.0,2026-01-12T10:20:27.553227
33,60,0.0,2026-01-12T10:20:27.553767
33,61,0.0,2026-01-12T10:20:27.554492
33,62,0.0,2026-01-12T10:20:27.554997
33,63,0.0,2026-01-12T10:20:27.555927
33,64,0.0,2026-01-12T10:20:27.556436
33,65,0.0,2026-01-12T10:20:27.556880
33,66,0.0,2026-01-12T10:20:27.557316
33,67,0.0,2026-01-12T10:20:27.557754
33,68,0.0,2026-01-12T10:20:27.558176
33,69,0.0,2026-01-12T10:20:27.558599
33,70,0.0,2026-01-12T10:20:27.559020
33,71,0.0,2026-01-12T10:20:27.559430
33,72,0.0,2026-01-12T10:20:27.559865
33,73,0.0,2026-01-12T10:20:27.560280
33,74,0.0,2026-01-12T10:20:27.560697
33,75,0.0,2026-01-12T10:20:27.561106
33,76,0.0,2026-01-12T10:20:27.561510
33,77,0.0,2026-01-12T10:20:27.561932
33,78,0.0,2026-01-12T10:20:27.562341
33,79,0.0,2026-01-12T10:20:27.562761
33,80,0.0,2026-01-12T10:20:27.563178
33,81,0.0,2026-01-12T10:20:27.563705
33,82,0.0,2026-01-12T10:20:27.564238
33,83,0.0,2026-01-12T10:20:27.564682
33,84,0.0,2026-01-12T10:20:27.565475
33,85,0.0,2026-01-12T10:20:27.565954
33,86,0.0,2026-01-12T10:20:27.566379
33,87,0.0,2026-01-12T10:20:27.566799
33,88,0.0,2026-01-12T10:20:27.567212
33,89,0.0,2026-01-12T10:20:27.567631
33,90,0.0,2026-01-12T10:20:27.568049
33,91,0.0,2026-01-12T10:20:27.568456
33,92,0.0,2026-01-12T10:20:27.568883
33,93,0.0,2026-01-12T10:20:27.569293
33,94,0.0,2026-01-12T10:20:27.569709
33,95,0.0,2026-01-12T10:20:27.570118
33,96,0.0,2026-01-12T10:20:27.570639
33,97,0.0,2026-01-12T10:20:27.571091
33,98,0.0,2026-01-12T10:20:27.571505
33,99,0.0,2026-01-12T10:20:27.571927
34,0,0.0,2026-01-12T10:20:27.572398
34,1,0.0,2026-01-12T10:20:27.573024
34,2,0.0,2026-01-12T10:20:27.573625
34,3,0.0,2026-01-12T10:20:27.574183
34,4,0.0,2026-01-12T10:20:27.574879
34,5,0.0,2026-01-12T10:20:27.575563
34,6,0.0,2026-01-12T10:20:27.576605
34,7,0.0,2026-01-12T10:20:27.577276
34,8,0.0,2026-01-12T10:20:27.577929
34,9,0.0,2026-01-12T10:20:27.578740
34,10,0.0,2026-01-12T10:20:27.579435
34,11,0.0,2026-01-12T10:20:27.579960
34,12,0.0,2026-01-12T10:20:27.580412
34,13,0.0,2026-01-12T10:20:27.580833
34,14,0.0,2026-01-12T10:20:27.581259
34,15,0.0,2026-01-12T10:20:27.581679
34,16,0.0,2026-01-12T10:20:27.582097
34,17,0.0,2026-01-12T10:20:27.582500
34,18,0.0,2026-01-12T10:20:27.583097
34,19,0.0,2026-01-12T10:20:27.583733
34,20,0.0,2026-01-12T10:20:27.584413
34,21,0.0,2026-01-12T10:20:27.585078
34,22,0.0,2026-01-12T10:20:27.585736
34,23,0.0,2026-01-12T10:20:27.586393
34,24,0.0,2026-01-12T10:20:27.587098
34,25,0.0,2026-01-12T10:20:27.587757
34,26,0.0,2026-01-12T10:20:27.588422
34,27,0.0,2026-01-12T10:20:27.589447
34,28,0.0,2026-01-12T10:20:27.590118
34,29,0.0,2026-01-12T10:20:27.590770
34,30,0.0,2026-01-12T10:20:27.591425
34,31,0.0,2026-01-12T10:20:27.592086
34,32,0.0,2026-01-12T10:20:27.592738
34,33,0.0,2026-01-12T10:20:27.593387
34,34,0.0,2026-01-12T10:20:27.594049
34,35,0.0,2026-01-12T10:20:27.594709
34,36,0.0,2026-01-12T10:20:27.595362
34,37,0.0,2026-01-12T10:20:27.596027
34,38,0.0,2026-01-12T10:20:27.596689
34,39,0.0,2026-01-12T10:20:27.597339
34,40,0.0,2026-01-12T10:20:27.598004
34,41,0.0,2026-01-12T10:20:27.598983
34,42,0.0,2026-01-12T10:20:27.599387
34,43,0.0,2026-01-12T10:20:27.600087
34,44,0.0,2026-01-12T10:20:27.601126
34,45,0.0,2026-01-12T10:20:27.601516
34,46,0.0,2026-01-12T10:20:27.601961
34,47,0.0,2026-01-12T10:20:27.603161
34,48,0.0,2026-01-12T10:20:27.603647
34,49,0.0,2026-01-12T10:20:27.605058
34,50,0.0,2026-01-12T10:20:27.606028
34,51,0.0,2026-01-12T10:20:27.606615
34,52,0.0,2026-01-12T10:20:27.608271
34,53,0.0,2026-01-12T10:20:27.609178
34,54,0.0,2026-01-12T10:20:27.610068
34,55,0.0,2026-01-12T10:20:27.611010
34,56,0.0,2026-01-12T10:20:27.612142
34,57,0.0,2026-01-12T10:20:27.612557
34,58,0.0,2026-01-12T10:20:27.612970
34,59,0.0,2026-01-12T10:20:27.616427
34,60,0.0,2026-01-12T10:20:27.617371
34,61,0.0,2026-01-12T10:20:27.618275
34,62,0.0,2026-01-12T10:20:27.618706
34,63,0.0,2026-01-12T10:20:27.621446
34,64,0.0,2026-01-12T10:20:27.621903
34,65,0.0,2026-01-12T10:20:27.622291
34,66,0.0,2026-01-12T10:20:27.622691
34,67,0.0,2026-01-12T10:20:27.623078
34,68,0.0,2026-01-12T10:20:27.623606
34,69,0.0,2026-01-12T10:20:27.627427
34,70,0.0,2026-01-12T10:20:27.628955
34,71,0.0,2026-01-12T10:20:27.629967
34,72,0.0,2026-01-12T10:20:27.633338
34,73,0.0,2026-01-12T10:20:27.633754
34,74,0.0,2026-01-12T10:20:27.634134
34,75,0.0,2026-01-12T10:20:27.634470
34,76,0.0,2026-01-12T10:20:27.636031
34,77,0.0,2026-01-12T10:20:27.636598
34,78,0.0,2026-01-12T10:20:27.637100
34,79,0.0,2026-01-12T10:20:27.637513
34,80,0.0,2026-01-12T10:20:27.637949
34,81,0.0,2026-01-12T10:20:27.638475
34,82,0.0,2026-01-12T10:20:27.639199
34,83,0.0,2026-01-12T10:20:27.639993
34,84,0.0,2026-01-12T10:20:27.640352
34,85,0.0,2026-01-12T10:20:27.641007
34,86,0.0,2026-01-12T10:20:27.641544
34,87,0.0,2026-01-12T10:20:27.642226
34,88,0.0,2026-01-12T10:20:27.642827
34,89,0.0,2026-01-12T10:20:27.643445
34,90,0.0,2026-01-12T10:20:27.644115
34,91,0.0,2026-01-12T10:20:27.645245
34,92,0.0,2026-01-12T10:20:27.645888
34,93,0.0,2026-01-12T10:20:27.646474
34,94,0.0,2026-01-12T10:20:27.647079
34,95,0.0,2026-01-12T10:20:27.647675
34,96,0.0,2026-01-12T10:20:27.648277
34,97,0.0,2026-01-12T10:20:27.648883
34,98,0.0,2026-01-12T10:20:27.649457
34,99,0.0,2026-01-12T10:20:27.650205
35,0,0.0,2026-01-12T10:20:27.650967
35,1,0.0,2026-01-12T10:20:27.651441
35,2,0.0,2026-01-12T10:20:27.652061
35,3,0.0,2026-01-12T10:20:27.652668
35,4,0.0,2026-01-12T10:20:27.653260
35,5,0.0,2026-01-12T10:20:27.653774
35,6,0.0,2026-01-12T10:20:27.654335
35,7,0.0,2026-01-12T10:20:27.654937
35,8,0.0,2026-01-12T10:20:27.655526
35,9,0.0,2026-01-12T10:20:27.656136
35,10,0.0,2026-01-12T10:20:27.656754
35,11,0.0,2026-01-12T10:20:27.657775
35,12,0.0,2026-01-12T10:20:27.658049
35,13,0.0,2026-01-12T10:20:27.658740
35,14,0.0,2026-01-12T10:20:27.658995
35,15,0.0,2026-01-12T10:20:27.659205
35,16,0.0,2026-01-12T10:20:27.659748
35,17,0.0,2026-01-12T10:20:27.660246
35,18,0.0,2026-01-12T10:20:27.660724
35,19,0.0,2026-01-12T10:20:27.661166
35,20,0.0,2026-01-12T10:20:27.661642
35,21,0.0,2026-01-12T10:20:27.662087
35,22,0.0,2026-01-12T10:20:27.662531
35,23,0.0,2026-01-12T10:20:27.663001
35,24,0.0,2026-01-12T10:20:27.663458
35,25,0.0,2026-01-12T10:20:27.663926
35,26,0.0,2026-01-12T10:20:27.664341
35,27,0.0,2026-01-12T10:20:27.664804
35,28,0.0,2026-01-12T10:20:27.665255
35,29,0.0,2026-01-12T10:20:27.665701
35,30,0.0,2026-01-12T10:20:27.666146
35,31,0.0,2026-01-12T10:20:27.666610
35,32,0.0,2026-01-12T10:20:27.667060
35,33,0.0,2026-01-12T10:20:27.667515
35,34,0.0,2026-01-12T10:20:27.668328
35,35,0.0,2026-01-12T10:20:27.668806
35,36,0.0,2026-01-12T10:20:27.669255
35,37,0.0,2026-01-12T10:20:27.669732
35,38,0.0,2026-01-12T10:20:27.670204
35,39,0.0,2026-01-12T10:20:27.670669
35,40,0.0,2026-01-12T10:20:27.671142
35,41,0.0,2026-01-12T10:20:27.671634
35,42,0.0,2026-01-12T10:20:27.672071
35,43,0.0,2026-01-12T10:20:27.672535
35,44,0.0,2026-01-12T10:20:27.672978
35,45,0.0,2026-01-12T10:20:27.673651
35,46,0.0,2026-01-12T10:20:27.674222
35,47,0.0,2026-01-12T10:20:27.674830
35,48,0.0,2026-01-12T10:20:27.675436
35,49,0.0,2026-01-12T10:20:27.676043
35,50,0.0,2026-01-12T10:20:27.676681
35,51,0.0,2026-01-12T10:20:27.677277
35,52,0.0,2026-01-12T10:20:27.677879
35,53,0.0,2026-01-12T10:20:27.678487
35,54,0.0,2026-01-12T10:20:27.679107
35,55,0.0,2026-01-12T10:20:27.679712
35,56,0.0,2026-01-12T10:20:27.680702
35,57,0.0,2026-01-12T10:20:27.681303
35,58,0.0,2026-01-12T10:20:27.681904
35,59,0.0,2026-01-12T10:20:27.682421
35,60,0.0,2026-01-12T10:20:27.682915
35,61,0.0,2026-01-12T10:20:27.683451
35,62,0.0,2026-01-12T10:20:27.684011
35,63,0.0,2026-01-12T10:20:27.684481
35,64,0.0,2026-01-12T10:20:27.684919
35,65,0.0,2026-01-12T10:20:27.685344
35,66,0.0,2026-01-12T10:20:27.685798
35,67,0.0,2026-01-12T10:20:27.686233
35,68,0.0,2026-01-12T10:20:27.686678
35,69,0.0,2026-01-12T10:20:27.687104
35,70,0.0,2026-01-12T10:20:27.687532
35,71,0.0,2026-01-12T10:20:27.687961
35,72,0.0,2026-01-12T10:20:27.688386
35,73,0.0,2026-01-12T10:20:27.688856
35,74,0.0,2026-01-12T10:20:27.689312
35,75,0.0,2026-01-12T10:20:27.689795
35,76,0.0,2026-01-12T10:20:27.690272
35,77,0.0,2026-01-12T10:20:27.691082
35,78,0.0,2026-01-12T10:20:27.691569
35,79,0.0,2026-01-12T10:20:27.692032
35,80,0.0,2026-01-12T10:20:27.692475
35,81,0.0,2026-01-12T10:20:27.692912
35,82,0.0,2026-01-12T10:20:27.693353
35,83,0.0,2026-01-12T10:20:27.693797
35,84,0.0,2026-01-12T10:20:27.694238
35,85,0.0,2026-01-12T10:20:27.694689
35,86,0.0,2026-01-12T10:20:27.695129
35,87,0.0,2026-01-12T10:20:27.695565
35,88,0.0,2026-01-12T10:20:27.696031
35,89,0.0,2026-01-12T10:20:27.696508
35,90,0.0,2026-01-12T10:20:27.696968
35,91,0.0,2026-01-12T10:20:27.697424
35,92,0.0,2026-01-12T10:20:27.697889
35,93,0.0,2026-01-12T10:20:27.698501
35,94,0.0,2026-01-12T10:20:27.701263
35,95,0.0,2026-01-12T10:20:27.701675
35,96,0.0,2026-01-12T10:20:27.702102
35,97,0.0,2026-01-12T10:20:27.702507
35,98,0.0,2026-01-12T10:20:27.703374
35,99,0.0,2026-01-12T10:20:27.704668
36,0,0.0,2026-01-12T10:20:27.705121
36,1,0.0,2026-01-12T10:20:27.705480
36,2,0.0,2026-01-12T10:20:27.705834
36,3,0.0,2026-01-12T10:20:27.706275
36,4,0.0,2026-01-12T10:20:27.707563
36,5,0.0,2026-01-12T10:20:27.707943
36,6,0.0,2026-01-12T10:20:27.708276
36,7,0.0,2026-01-12T10:20:27.708608
36,8,0.0,2026-01-12T10:20:27.708926
36,9,0.0,2026-01-12T10:20:27.710111
36,10,0.0,2026-01-12T10:20:27.710468
36,11,0.0,2026-01-12T10:20:27.710831
36,12,0.0,2026-01-12T10:20:27.711190
36,13,0.0,2026-01-12T10:20:27.711529
36,14,0.0,2026-01-12T10:20:27.712207
36,15,0.0,2026-01-12T10:20:27.715228
36,16,0.0,2026-01-12T10:20:27.715656
36,17,0.0,2026-01-12T10:20:27.716044
36,18,0.0,2026-01-12T10:20:27.716408
36,19,0.0,2026-01-12T10:20:27.716799
36,20,0.0,2026-01-12T10:20:27.717845
36,21,0.0,2026-01-12T10:20:27.719547
36,22,0.0,2026-01-12T10:20:27.719947
36,23,0.0,2026-01-12T10:20:27.720293
36,24,0.0,2026-01-12T10:20:27.720647
36,25,0.0,2026-01-12T10:20:27.720994
36,26,0.0,2026-01-12T10:20:27.722353
36,27,0.0,2026-01-12T10:20:27.722750
36,28,0.0,2026-01-12T10:20:27.723136
36,29,0.0,2026-01-12T10:20:27.723493
36,30,0.0,2026-01-12T10:20:27.723861
36,31,0.0,2026-01-12T10:20:27.725426
36,32,0.0,2026-01-12T10:20:27.725822
36,33,0.0,2026-01-12T10:20:27.726199
36,34,0.0,2026-01-12T10:20:27.726558
36,35,0.0,2026-01-12T10:20:27.726973
36,36,0.0,2026-01-12T10:20:27.728269
36,37,0.0,2026-01-12T10:20:27.728653
36,38,0.0,2026-01-12T10:20:27.729029
36,39,0.0,2026-01-12T10:20:27.729383
36,40,0.0,2026-01-12T10:20:27.729761
36,41,0.0,2026-01-12T10:20:27.732318
36,42,0.0,2026-01-12T10:20:27.732735
36,43,0.0,2026-01-12T10:20:27.733122
36,44,0.0,2026-01-12T10:20:27.733489
36,45,0.0,2026-01-12T10:20:27.733868
36,46,0.0,2026-01-12T10:20:27.735188
36,47,0.0,2026-01-12T10:20:27.735595
36,48,0.0,2026-01-12T10:20:27.735972
36,49,0.0,2026-01-12T10:20:27.736328
36,50,0.0,2026-01-12T10:20:27.737273
36,51,0.0,2026-01-12T10:20:27.737541
36,52,0.0,2026-01-12T10:20:27.737784
36,53,0.0,2026-01-12T10:20:27.738002
36,54,0.0,2026-01-12T10:20:27.738215
36,55,0.0,2026-01-12T10:20:27.738737
36,56,0.0,2026-01-12T10:20:27.739302
36,57,0.0,2026-01-12T10:20:27.739779
36,58,0.0,2026-01-12T10:20:27.740276
36,59,0.0,2026-01-12T10:20:27.740736
36,60,0.0,2026-01-12T10:20:27.741216
36,61,0.0,2026-01-12T10:20:27.741729
36,62,0.0,2026-01-12T10:20:27.742167
36,63,0.0,2026-01-12T10:20:27.743260
36,64,0.0,2026-01-12T10:20:27.743856
36,65,0.0,2026-01-12T10:20:27.744484
36,66,0.0,2026-01-12T10:20:27.745019
36,67,0.0,2026-01-12T10:20:27.745457
36,68,0.0,2026-01-12T10:20:27.745919
36,69,0.0,2026-01-12T10:20:27.746341
36,70,0.0,2026-01-12T10:20:27.746788
36,71,0.0,2026-01-12T10:20:27.747207
36,72,0.0,2026-01-12T10:20:27.747653
36,73,0.0,2026-01-12T10:20:27.748062
36,74,0.0,2026-01-12T10:20:27.748479
36,75,0.0,2026-01-12T10:20:27.748937
36,76,0.0,2026-01-12T10:20:27.749357
36,77,0.0,2026-01-12T10:20:27.749771
36,78,0.0,2026-01-12T10:20:27.750186
36,79,0.0,2026-01-12T10:20:27.750700
36,80,0.0,2026-01-12T10:20:27.751151
36,81,0.0,2026-01-12T10:20:27.751617
36,82,0.0,2026-01-12T10:20:27.752045
36,83,0.0,2026-01-12T10:20:27.752468
36,84,0.0,2026-01-12T10:20:27.753288
36,85,0.0,2026-01-12T10:20:27.753748
36,86,0.0,2026-01-12T10:20:27.754164
36,87,0.0,2026-01-12T10:20:27.754572
36,88,0.0,2026-01-12T10:20:27.755001
36,89,0.0,2026-01-12T10:20:27.755416
36,90,0.0,2026-01-12T10:20:27.755839
36,91,0.0,2026-01-12T10:20:27.756251
36,92,0.0,2026-01-12T10:20:27.756675
36,93,0.0,2026-01-12T10:20:27.757082
36,94,0.0,2026-01-12T10:20:27.757505
36,95,0.0,2026-01-12T10:20:27.757933
36,96,0.0,2026-01-12T10:20:27.758341
36,97,0.0,2026-01-12T10:20:27.758757
36,98,0.0,2026-01-12T10:20:27.759174
36,99,0.0,2026-01-12T10:20:27.759594
37,0,0.0,2026-01-12T10:20:27.760180
37,1,0.0,2026-01-12T10:20:27.760612
37,2,0.0,2026-01-12T10:20:27.761123
37,3,0.0,2026-01-12T10:20:27.761632
37,4,0.0,2026-01-12T10:20:27.762136
37,5,0.0,2026-01-12T10:20:27.763054
37,6,0.0,2026-01-12T10:20:27.763609
37,7,0.0,2026-01-12T10:20:27.764162
37,8,0.0,2026-01-12T10:20:27.764676
37,9,0.0,2026-01-12T10:20:27.765162
37,10,0.0,2026-01-12T10:20:27.765774
37,11,0.0,2026-01-12T10:20:27.766359
37,12,0.0,2026-01-12T10:20:27.767113
37,13,0.0,2026-01-12T10:20:27.767798
37,14,0.0,2026-01-12T10:20:27.768257
37,15,0.0,2026-01-12T10:20:27.768700
37,16,0.0,2026-01-12T10:20:27.769126
37,17,0.0,2026-01-12T10:20:27.769547
37,18,0.0,2026-01-12T10:20:27.769996
37,19,0.0,2026-01-12T10:20:27.770425
37,20,0.0,2026-01-12T10:20:27.770866
37,21,0.0,2026-01-12T10:20:27.771387
37,22,0.0,2026-01-12T10:20:27.771871
37,23,0.0,2026-01-12T10:20:27.772355
37,24,0.0,2026-01-12T10:20:27.772942
37,25,0.0,2026-01-12T10:20:27.773642
37,26,0.0,2026-01-12T10:20:27.774316
37,27,0.0,2026-01-12T10:20:27.775403
37,28,0.0,2026-01-12T10:20:27.776080
37,29,0.0,2026-01-12T10:20:27.776732
37,30,0.0,2026-01-12T10:20:27.777411
37,31,0.0,2026-01-12T10:20:27.778061
37,32,0.0,2026-01-12T10:20:27.778705
37,33,0.0,2026-01-12T10:20:27.779348
37,34,0.0,2026-01-12T10:20:27.780008
37,35,0.0,2026-01-12T10:20:27.780654
37,36,0.0,2026-01-12T10:20:27.781303
37,37,0.0,2026-01-12T10:20:27.781953
37,38,0.0,2026-01-12T10:20:27.782600
37,39,0.0,2026-01-12T10:20:27.783243
37,40,0.0,2026-01-12T10:20:27.783878
37,41,0.0,2026-01-12T10:20:27.784534
37,42,0.0,2026-01-12T10:20:27.785196
37,43,0.0,2026-01-12T10:20:27.785850
37,44,0.0,2026-01-12T10:20:27.786492
37,45,0.0,2026-01-12T10:20:27.787148
37,46,0.0,2026-01-12T10:20:27.787803
37,47,0.0,2026-01-12T10:20:27.788442
37,48,0.0,2026-01-12T10:20:27.789636
37,49,0.0,2026-01-12T10:20:27.790299
37,50,0.0,2026-01-12T10:20:27.791007
37,51,0.0,2026-01-12T10:20:27.791658
37,52,0.0,2026-01-12T10:20:27.792295
37,53,0.0,2026-01-12T10:20:27.792934
37,54,0.0,2026-01-12T10:20:27.793567
37,55,0.0,2026-01-12T10:20:27.794223
37,56,0.0,2026-01-12T10:20:27.795048
37,57,0.0,2026-01-12T10:20:27.795816
37,58,0.0,2026-01-12T10:20:27.796508
37,59,0.0,2026-01-12T10:20:27.797252
37,60,0.0,2026-01-12T10:20:27.797980
37,61,0.0,2026-01-12T10:20:27.799377
37,62,0.0,2026-01-12T10:20:27.800217
37,63,0.0,2026-01-12T10:20:27.802491
37,64,0.0,2026-01-12T10:20:27.803006
37,65,0.0,2026-01-12T10:20:27.803453
37,66,0.0,2026-01-12T10:20:27.803911
37,67,0.0,2026-01-12T10:20:27.804897
37,68,0.0,2026-01-12T10:20:27.805338
37,69,0.0,2026-01-12T10:20:27.806057
37,70,0.0,2026-01-12T10:20:27.807624
37,71,0.0,2026-01-12T10:20:27.808677
37,72,0.0,2026-01-12T10:20:27.810570
37,73,0.0,2026-01-12T10:20:27.810986
37,74,0.0,2026-01-12T10:20:27.811368
37,75,0.0,2026-01-12T10:20:27.811726
37,76,0.0,2026-01-12T10:20:27.812069
37,77,0.0,2026-01-12T10:20:27.813745
37,78,0.0,2026-01-12T10:20:27.814129
37,79,0.0,2026-01-12T10:20:27.814820
37,80,0.0,2026-01-12T10:20:27.816648
37,81,0.0,2026-01-12T10:20:27.817021
37,82,0.0,2026-01-12T10:20:27.817422
37,83,0.0,2026-01-12T10:20:27.817862
37,84,0.0,2026-01-12T10:20:27.818207
37,85,0.0,2026-01-12T10:20:27.819145
37,86,0.0,2026-01-12T10:20:27.820649
37,87,0.0,2026-01-12T10:20:27.821139
37,88,0.0,2026-01-12T10:20:27.821605
37,89,0.0,2026-01-12T10:20:27.822047
37,90,0.0,2026-01-12T10:20:27.822488
37,91,0.0,2026-01-12T10:20:27.824161
37,92,0.0,2026-01-12T10:20:27.825244
37,93,0.0,2026-01-12T10:20:27.825692
37,94,0.0,2026-01-12T10:20:27.826663
37,95,0.0,2026-01-12T10:20:27.827607
37,96,0.0,2026-01-12T10:20:27.828598
37,97,0.0,2026-01-12T10:20:27.829049
37,98,0.0,2026-01-12T10:20:27.830566
37,99,0.0,2026-01-12T10:20:27.831013
38,0,0.0,2026-01-12T10:20:27.831776
38,1,0.0,2026-01-12T10:20:27.832234
38,2,0.0,2026-01-12T10:20:27.832668
38,3,0.0,2026-01-12T10:20:27.833051
38,4,0.0,2026-01-12T10:20:27.833600
38,5,0.0,2026-01-12T10:20:27.835023
38,6,0.0,2026-01-12T10:20:27.835423
38,7,0.0,2026-01-12T10:20:27.835801
38,8,0.0,2026-01-12T10:20:27.836155
38,9,0.0,2026-01-12T10:20:27.836409
38,10,0.0,2026-01-12T10:20:27.837045
38,11,0.0,2026-01-12T10:20:27.837874
38,12,0.0,2026-01-12T10:20:27.839027
38,13,0.0,2026-01-12T10:20:27.839723
38,14,0.0,2026-01-12T10:20:27.840324
38,15,0.0,2026-01-12T10:20:27.840805
38,16,0.0,2026-01-12T10:20:27.841323
38,17,0.0,2026-01-12T10:20:27.841846
38,18,0.0,2026-01-12T10:20:27.842378
38,19,0.0,2026-01-12T10:20:27.842939
38,20,0.0,2026-01-12T10:20:27.843423
38,21,0.0,2026-01-12T10:20:27.843910
38,22,0.0,2026-01-12T10:20:27.844419
38,23,0.0,2026-01-12T10:20:27.844962
38,24,0.0,2026-01-12T10:20:27.845476
